chrosome,start,end,sample_name,n_spliced_reads,strand,junction_name
chr17,35844818,35844840,79_sALS.SJ.out,0,+,TAF15|none|2
chr17,43164812,43166980,79_sALS.SJ.out,1,-,RP11-242D8.1|annotated|1
chr17,43536498,43544162,79_sALS.SJ.out,1,+,DHX8|annotated|1
chr17,44189299,44190501,79_sALS.SJ.out,1,+,TMUB2|annotated|1
chr17,46517233,46570759,79_sALS.SJ.out,0,-,ARL17A|annotated|1
chr17,64973517,64974951,79_sALS.SJ.out,2,-,AMZ2P1|novel_donor|1
chr17,69271289,69273943,79_sALS.SJ.out,3,-,ABCA5|annotated|1
chr17,77214019,77216549,79_sALS.SJ.out,0,+,SEC14L1|annotated|1
chr17,78692493,78696007,79_sALS.SJ.out,1,-,CYTH1|annotated|1
chr17,78696009,78698269,79_sALS.SJ.out,1,-,CYTH1|annotated|1
chr17,82893632,82911758,79_sALS.SJ.out,1,+,TBCD|annotated|2
chr18,5398143,5400969,79_sALS.SJ.out,6,-,EPB41L3|annotated|1
chr18,5406968,5419711,79_sALS.SJ.out,2,-,EPB41L3|annotated|1
chr18,57620648,57621708,79_sALS.SJ.out,5,-,NARS1|annotated|1
chr19,12658344,12661260,79_sALS.SJ.out,1,-,MAN2B1|annotated|1
chr19,34391409,34392059,79_sALS.SJ.out,1,+,GPI|none|1
chr19,34391559,34391912,79_sALS.SJ.out,1,+,GPI|none|1
chr19,34391694,34391993,79_sALS.SJ.out,2,+,GPI|none|1
chr19,36011464,36013001,79_sALS.SJ.out,1,-,ALKBH6|ambig_gene|1
chr19,40036626,40047406,79_sALS.SJ.out,3,-,ZNF780B|annotated|1
chr19,45423381,45449173,79_sALS.SJ.out,0,-,ERCC1|annotated|1
chr19,52543347,52553107,79_sALS.SJ.out,6,+,ZNF808|annotated|1
chr19,52619062,52655561,79_sALS.SJ.out,0,-,ZNF83|ambig_gene|1
chr19,56421525,56422891,79_sALS.SJ.out,1,+,ZNF583|novel_donor|1
chr19,58589114,58589211,79_sALS.SJ.out,0,+,LLNLR-271E8.1|none|1
chr2,17753967,17759929,79_sALS.SJ.out,3,+,GEN1|annotated|1
chr2,31869952,31917926,79_sALS.SJ.out,1,-,MEMO1|annotated|1
chr2,32064246,32087495,79_sALS.SJ.out,4,+,SPAST|annotated|1
chr2,54987698,55010087,79_sALS.SJ.out,10,-,RTN4|annotated|1
chr2,62831158,62859169,79_sALS.SJ.out,17,+,EHBP1|annotated|2
chr2,63842599,63856306,79_sALS.SJ.out,1,+,UGP2|annotated|1
chr2,115162272,115343817,79_sALS.SJ.out,2,+,DPP10|annotated|1
chr2,121410969,121418622,79_sALS.SJ.out,1,-,CLASP1|annotated|1
chr2,158621421,158624955,79_sALS.SJ.out,0,+,PKP4|annotated|1
chr2,159395834,159397068,79_sALS.SJ.out,3,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,79_sALS.SJ.out,15,-,BAZ2B|annotated|1
chr2,159397100,159397345,79_sALS.SJ.out,19,-,BAZ2B|annotated|1
chr2,171434997,171435083,79_sALS.SJ.out,2,+,DCAF17|annotated|1
chr2,200881488,200885698,79_sALS.SJ.out,5,-,PPIL3|annotated|1
chr2,203376132,203380208,79_sALS.SJ.out,1,+,ABI2|annotated|1
chr2,208253959,208254031,79_sALS.SJ.out,0,-,IDH1|annotated|1
chr2,208273733,208274018,79_sALS.SJ.out,16,+,PIKFYVE|annotated|1
chr2,208274053,208276712,79_sALS.SJ.out,14,+,PIKFYVE|annotated|1
chr2,238320813,238325306,79_sALS.SJ.out,3,+,TRAF3IP1|annotated|1
chr2,240728412,240734719,79_sALS.SJ.out,2,-,KIF1A|annotated|1
chr20,18449069,18453731,79_sALS.SJ.out,0,-,DZANK1|annotated|1
chr20,36212376,36221864,79_sALS.SJ.out,1,+,EPB41L1|novel_exon_skip|4
chr20,36214440,36221864,79_sALS.SJ.out,1,+,EPB41L1|novel_exon_skip|1
chr20,36608000,36609601,79_sALS.SJ.out,2,+,RAB5IF|annotated|1
chr21,29596570,29598830,79_sALS.SJ.out,5,-,GRIK1|annotated|1
chr21,33716555,33718797,79_sALS.SJ.out,0,+,ITSN1|annotated|1
chr22,17706825,17726677,79_sALS.SJ.out,1,+,BCL2L13|annotated|1
chr22,42560265,42566304,79_sALS.SJ.out,1,+,SERHL2|annotated|1
chr3,10329125,10331983,79_sALS.SJ.out,21,-,ATP2B2|annotated|1
chr3,37066325,37072790,79_sALS.SJ.out,3,-,LRRFIP2|annotated|1
chr3,37072882,37075024,79_sALS.SJ.out,1,-,LRRFIP2|annotated|1
chr3,58412963,58420536,79_sALS.SJ.out,24,+,PXK|annotated|1
chr3,62275966,62276972,79_sALS.SJ.out,1,+,PTPRG|annotated|1
chr3,75739345,75741276,79_sALS.SJ.out,2,-,ZNF717|annotated|1
chr3,97798203,97800703,79_sALS.SJ.out,2,+,ARL6|annotated|1
chr3,122758853,122759224,79_sALS.SJ.out,1,-,HSPBAP1|annotated|1
chr3,125315053,125323309,79_sALS.SJ.out,1,-,ZNF148|annotated|1
chr3,129451998,129461228,79_sALS.SJ.out,1,+,IFT122|annotated|1
chr3,142736533,142743485,79_sALS.SJ.out,12,+,TRPC1|annotated|1
chr3,150411308,150423049,79_sALS.SJ.out,3,+,TSC22D2|annotated|1
chr3,167725473,167734459,79_sALS.SJ.out,0,-,PDCD10|annotated|1
chr3,169774561,169778884,79_sALS.SJ.out,0,+,MYNN|annotated|1
chr3,180616966,180619259,79_sALS.SJ.out,4,-,CCDC39|annotated|1
chr3,194488726,194490510,79_sALS.SJ.out,1,+,ATP13A3-DT|annotated|1
chr3,197533561,197538306,79_sALS.SJ.out,1,-,BDH1|annotated|1
chr4,7992927,8008059,79_sALS.SJ.out,7,-,ABLIM2|annotated|1
chr4,16191523,16196658,79_sALS.SJ.out,2,-,TAPT1|annotated|1
chr4,16196723,16202462,79_sALS.SJ.out,2,-,TAPT1|annotated|1
chr4,27007700,27007983,79_sALS.SJ.out,5,+,STIM2|annotated|1
chr4,41473195,41494536,79_sALS.SJ.out,2,+,LIMCH1|novel_donor|1
chr4,81802889,81824518,79_sALS.SJ.out,2,-,RASGEF1B|annotated|1
chr4,94573393,94575943,79_sALS.SJ.out,3,+,PDLIM5|annotated|1
chr4,99559350,99563558,79_sALS.SJ.out,1,-,TRMT10A|annotated|1
chr4,103065768,103066327,79_sALS.SJ.out,3,-,SLC9B2|annotated|2
chr4,153748786,153751438,79_sALS.SJ.out,1,-,RNF175|annotated|1
chr4,157220725,157221667,79_sALS.SJ.out,1,+,GRIA2|annotated|3
chr4,185639035,185646668,79_sALS.SJ.out,6,-,SORBS2|annotated|1
chr5,34949677,34950170,79_sALS.SJ.out,32,+,DNAJC21|annotated|1
chr5,38947441,38949356,79_sALS.SJ.out,1,-,RICTOR|annotated|1
chr5,70475600,70478482,79_sALS.SJ.out,0,+,NAIPP1|annotated|1
chr5,71548745,71553116,79_sALS.SJ.out,3,+,BDP1|annotated|1
chr5,98860068,98868495,79_sALS.SJ.out,3,-,CHD1|annotated|1
chr5,112266330,112267210,79_sALS.SJ.out,1,-,EPB41L4A|novel_donor|4
chr5,112828972,112837553,79_sALS.SJ.out,8,+,APC|ambig_gene|1
chr5,132765529,132767686,79_sALS.SJ.out,4,-,SEPTIN8|novel_donor|1
chr5,141187353,141188538,79_sALS.SJ.out,3,+,PCDHB9|annotated|1
chr5,160105676,160108545,79_sALS.SJ.out,1,-,PWWP2A|novel_acceptor|1
chr5,171265847,171271151,79_sALS.SJ.out,2,+,RANBP17|annotated|3
chr5,181056015,181056538,79_sALS.SJ.out,3,+,BTNL9|annotated|2
chr6,3264325,3267591,79_sALS.SJ.out,2,+,PSMG4|annotated|1
chr6,8430157,8435343,79_sALS.SJ.out,1,-,SLC35B3|annotated|1
chr6,26440719,26443382,79_sALS.SJ.out,1,+,BTN3A3|annotated|1
chr6,46671228,46676550,79_sALS.SJ.out,1,+,SLC25A27|novel_acceptor|1
chr6,70797831,70798657,79_sALS.SJ.out,1,+,SMAP1|novel_donor|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,79_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,136372649,136377755,79_sALS.SJ.out,1,-,MAP7|annotated|1
chr6,159679298,159682474,79_sALS.SJ.out,3,-,SOD2|annotated|1
chr6,161097176,161101892,79_sALS.SJ.out,1,+,MAP3K4|annotated|1
chr7,13310323,13636646,79_sALS.SJ.out,1,+,AC011288.2|annotated|1
chr7,23521840,23522121,79_sALS.SJ.out,1,-,TRA2A|annotated|1
chr7,44013679,44016434,79_sALS.SJ.out,0,-,POLR2J4|annotated|1
chr7,64815044,64830940,79_sALS.SJ.out,3,+,ZNF138|annotated|1
chr7,66092663,66127704,79_sALS.SJ.out,0,+,AC068533.7|annotated|1
chr7,78065662,78078947,79_sALS.SJ.out,1,-,MAGI2|annotated|1
chr7,123684580,123692347,79_sALS.SJ.out,1,-,WASL|novel_exon_skip|8
chr7,128801473,128804650,79_sALS.SJ.out,1,+,CCDC136|annotated|1
chr8,18872733,18886936,79_sALS.SJ.out,1,-,PSD3|annotated|1
chr8,28891484,28963811,79_sALS.SJ.out,1,+,HMBOX1|annotated|1
chr8,28891790,28963811,79_sALS.SJ.out,5,+,HMBOX1|annotated|1
chr8,38995693,38996419,79_sALS.SJ.out,0,-,TM2D2|annotated|1
chr8,42345019,42355516,79_sALS.SJ.out,1,+,POLB|novel_exon_skip|1
chr8,46580237,46591337,79_sALS.SJ.out,3,-,ASNSP1|annotated|1
chr8,79611214,79616822,79_sALS.SJ.out,4,+,STMN2|novel_acceptor|9
chr8,80050471,80051527,79_sALS.SJ.out,1,-,TPD52|annotated|1
chr8,130904042,130908924,79_sALS.SJ.out,18,-,ADCY8|novel_donor|2
chr9,34179240,34234216,79_sALS.SJ.out,2,+,UBAP1|annotated|1
chr9,35684550,35685064,79_sALS.SJ.out,5,-,TPM2|annotated|2
chr9,91356155,91357680,79_sALS.SJ.out,2,-,AUH|novel_donor|1
chrX,30724181,30728732,79_sALS.SJ.out,2,+,GK|annotated|1
chrX,52898726,52899468,79_sALS.SJ.out,0,+,FAM156B|annotated|1
chrX,54928710,54931204,79_sALS.SJ.out,2,+,TRO|annotated|1
chrX,76175613,76177616,79_sALS.SJ.out,0,+,PBDC1|annotated|1
chrX,101658569,101659076,79_sALS.SJ.out,8,-,ARMCX2|annotated|1
chrX,107065758,107067556,79_sALS.SJ.out,3,-,RBM41|annotated|1
chrX,150750843,150751030,79_sALS.SJ.out,1,+,MTMR1|annotated|1
chr1,19139220,19141347,82_sALS.SJ.out,2,-,UBR4|annotated|1
chr1,20997633,21001199,82_sALS.SJ.out,1,-,EIF4G3|annotated|1
chr1,29058645,29064982,82_sALS.SJ.out,3,+,EPB41|annotated|1
chr1,36319164,36319675,82_sALS.SJ.out,2,+,SH3D21|annotated|1
chr1,41041565,41046407,82_sALS.SJ.out,0,-,SCMH1|annotated|1
chr1,66921401,66924662,82_sALS.SJ.out,1,-,DNAI4|annotated|1
chr1,77713281,77717867,82_sALS.SJ.out,1,-,USP33|novel_exon_skip|1
chr1,81936837,81942031,82_sALS.SJ.out,1,+,ADGRL2|novel_acceptor|1
chr1,81936837,81942034,82_sALS.SJ.out,1,+,ADGRL2|annotated|1
chr1,90918154,90935408,82_sALS.SJ.out,1,-,ZNF644|annotated|1
chr1,108896431,108896864,82_sALS.SJ.out,2,+,GPSM2|novel_donor|8
chr1,163168368,163202792,82_sALS.SJ.out,2,-,RGS5|annotated|1
chr1,168015951,168022988,82_sALS.SJ.out,0,+,DCAF6|annotated|1
chr1,204988806,204991292,82_sALS.SJ.out,1,+,NFASC|annotated|1
chr1,243613034,243613671,82_sALS.SJ.out,1,-,AKT3|annotated|1
chr10,37971807,37971915,82_sALS.SJ.out,2,-,ZNF25|novel_donor|1
chr10,48575658,48582953,82_sALS.SJ.out,17,-,ARHGAP22|annotated|1
chr10,48583152,48583378,82_sALS.SJ.out,2,-,ARHGAP22|novel_donor|3
chr10,48583510,48604763,82_sALS.SJ.out,1,-,ARHGAP22|novel_acceptor|3
chr10,60134358,60138964,82_sALS.SJ.out,1,-,ANK3|novel_exon_skip|1
chr10,77008193,77011967,82_sALS.SJ.out,2,-,KCNMA1|annotated|2
chr10,77019099,77027823,82_sALS.SJ.out,3,-,KCNMA1|annotated|1
chr10,84208881,84211648,82_sALS.SJ.out,1,+,CDHR1|annotated|1
chr10,84499959,84513449,82_sALS.SJ.out,2,+,CCSER2|annotated|1
chr10,97866951,97867732,82_sALS.SJ.out,2,+,GOLGA7B|none|2
chr11,33348228,33348522,82_sALS.SJ.out,1,+,HIPK3|annotated|1
chr11,113246370,113255877,82_sALS.SJ.out,1,+,NCAM1|annotated|1
chr11,123578430,123584312,82_sALS.SJ.out,1,+,GRAMD1B|annotated|1
chr11,128992046,128998319,82_sALS.SJ.out,15,-,ARHGAP32|novel_acceptor|7
chr11,130238556,130239812,82_sALS.SJ.out,4,-,ZBTB44|annotated|1
chr12,27656730,27658816,82_sALS.SJ.out,1,+,PPFIBP1|annotated|1
chr12,27658848,27660884,82_sALS.SJ.out,1,+,PPFIBP1|annotated|1
chr12,39326324,39330746,82_sALS.SJ.out,27,-,KIF21A|annotated|1
chr12,43836901,43844624,82_sALS.SJ.out,1,+,TMEM117|novel_donor|4
chr12,53537552,53543297,82_sALS.SJ.out,7,-,ATF7|annotated|1
chr12,57231000,57231713,82_sALS.SJ.out,2,+,SHMT2|annotated|1
chr13,111277673,111280538,82_sALS.SJ.out,0,+,ARHGEF7|annotated|3
chr13,112498936,112499045,82_sALS.SJ.out,1,-,TUBGCP3|annotated|1
chr14,23298917,23299401,82_sALS.SJ.out,8,-,PPP1R3E|annotated|1
chr14,50754867,50756492,82_sALS.SJ.out,1,-,NIN|annotated|2
chr14,50758630,50759857,82_sALS.SJ.out,2,-,NIN|annotated|1
chr15,33842035,33844862,82_sALS.SJ.out,1,+,RYR3|annotated|1
chr16,12129758,12135551,82_sALS.SJ.out,1,+,SNX29|annotated|1
chr16,18319298,18319795,82_sALS.SJ.out,0,-,NPIPA8|annotated|1
chr16,69982545,69982658,82_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr16,70271972,70272796,82_sALS.SJ.out,1,-,AARS1|novel_donor|5
chr17,8460160,8463320,82_sALS.SJ.out,4,+,NDEL1|annotated|1
chr17,8463354,8466930,82_sALS.SJ.out,8,+,NDEL1|annotated|1
chr17,15677277,15677575,82_sALS.SJ.out,0,-,TRIM16|annotated|1
chr17,20110562,20204333,82_sALS.SJ.out,4,+,SPECC1|annotated|1
chr17,35844818,35844840,82_sALS.SJ.out,2,+,TAF15|none|2
chr17,43536498,43544162,82_sALS.SJ.out,4,+,DHX8|annotated|1
chr17,75040202,75042181,82_sALS.SJ.out,0,-,ATP5PD|novel_acceptor|1
chr17,77214019,77216549,82_sALS.SJ.out,1,+,SEC14L1|annotated|1
chr17,77216218,77216271,82_sALS.SJ.out,0,+,SEC14L1|none|1
chr18,5398143,5400969,82_sALS.SJ.out,2,-,EPB41L3|annotated|1
chr18,5406968,5419711,82_sALS.SJ.out,2,-,EPB41L3|annotated|1
chr19,34391694,34392043,82_sALS.SJ.out,0,+,GPI|none|2
chr19,34392042,34392193,82_sALS.SJ.out,0,+,GPI|none|1
chr19,37533403,37533486,82_sALS.SJ.out,2,+,ZNF793|annotated|1
chr19,50637847,50639025,82_sALS.SJ.out,1,-,SYT3|novel_acceptor|2
chr19,52801702,52808007,82_sALS.SJ.out,0,-,ZNF28|annotated|1
chr19,53449638,53460915,82_sALS.SJ.out,0,+,ZNF761|annotated|1
chr2,19978167,19978751,82_sALS.SJ.out,11,-,WDR35|novel_acceptor|6
chr2,62831158,62859169,82_sALS.SJ.out,9,+,EHBP1|annotated|2
chr2,135345461,135345550,82_sALS.SJ.out,2,-,ZRANB3|annotated|1
chr2,159395834,159397074,82_sALS.SJ.out,4,-,BAZ2B|annotated|1
chr2,159397100,159397345,82_sALS.SJ.out,1,-,BAZ2B|annotated|1
chr20,25674007,25674897,82_sALS.SJ.out,0,+,ZNF337-AS1|annotated|1
chr20,36212376,36221864,82_sALS.SJ.out,1,+,EPB41L1|novel_exon_skip|4
chr21,45223577,45225547,82_sALS.SJ.out,0,+,ADARB1|annotated|1
chr3,37072882,37075024,82_sALS.SJ.out,1,-,LRRFIP2|annotated|1
chr3,50100051,50103083,82_sALS.SJ.out,1,+,RBM5|annotated|1
chr3,57865292,57890041,82_sALS.SJ.out,1,+,SLMAP|annotated|1
chr3,58412963,58420536,82_sALS.SJ.out,3,+,PXK|annotated|1
chr3,142736533,142743485,82_sALS.SJ.out,1,+,TRPC1|annotated|1
chr3,150411308,150423049,82_sALS.SJ.out,1,+,TSC22D2|annotated|1
chr3,184180251,184180849,82_sALS.SJ.out,1,+,AP2M1|annotated|1
chr4,16191523,16196658,82_sALS.SJ.out,1,-,TAPT1|annotated|1
chr4,27007700,27007983,82_sALS.SJ.out,3,+,STIM2|annotated|1
chr4,82939962,82970327,82_sALS.SJ.out,1,-,LIN54|annotated|1
chr4,103065768,103066327,82_sALS.SJ.out,1,-,SLC9B2|annotated|2
chr4,105700014,105707919,82_sALS.SJ.out,1,-,INTS12|annotated|1
chr4,165220059,165238778,82_sALS.SJ.out,2,+,KLHL2|annotated|1
chr5,34949677,34950170,82_sALS.SJ.out,10,+,DNAJC21|annotated|1
chr5,38947441,38949356,82_sALS.SJ.out,4,-,RICTOR|annotated|1
chr5,80655262,80656411,82_sALS.SJ.out,2,+,MSH3|annotated|1
chr5,115813954,115816228,82_sALS.SJ.out,0,-,CDO1|annotated|6
chr5,181056015,181056538,82_sALS.SJ.out,4,+,BTNL9|annotated|2
chr6,3264325,3267591,82_sALS.SJ.out,0,+,PSMG4|annotated|1
chr6,127280340,127282287,82_sALS.SJ.out,2,+,RNF146|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,SOGA3|annotated|1
chr6,127473391,127475302,82_sALS.SJ.out,1,-,RP3-403A15.5|annotated|1
chr7,45729026,45736787,82_sALS.SJ.out,11,-,SEPTIN7P2|annotated|1
chr7,122031559,122034095,82_sALS.SJ.out,5,+,PTPRZ1|annotated|1
chr7,123684580,123692347,82_sALS.SJ.out,3,-,WASL|novel_exon_skip|8
chr8,28891484,28963811,82_sALS.SJ.out,1,+,HMBOX1|annotated|1
chr8,28891790,28963811,82_sALS.SJ.out,9,+,HMBOX1|annotated|1
chr8,79611214,79616822,82_sALS.SJ.out,8,+,STMN2|novel_acceptor|9
chr9,13121932,13123153,82_sALS.SJ.out,3,-,MPDZ|annotated|1
chr9,34179240,34234216,82_sALS.SJ.out,0,+,UBAP1|annotated|1
chr9,35684550,35685064,82_sALS.SJ.out,7,-,TPM2|annotated|2
chrX,54928710,54931204,82_sALS.SJ.out,2,+,TRO|annotated|1
chrX,77717243,77785845,82_sALS.SJ.out,1,-,ATRX|annotated|1
chrX,107065758,107067556,82_sALS.SJ.out,1,-,RBM41|annotated|1
chr1,81936837,81942034,84_sALS.SJ.out,4,+,ADGRL2|annotated|1
chr1,201804497,201807953,84_sALS.SJ.out,1,+,NAV1|annotated|2
chr1,204988806,204991292,84_sALS.SJ.out,1,+,NFASC|annotated|1
chr10,50460814,50519831,84_sALS.SJ.out,2,-,SGMS1|novel_exon_skip|1
chr10,77008193,77011967,84_sALS.SJ.out,4,-,KCNMA1|annotated|2
chr10,102144307,102148372,84_sALS.SJ.out,1,+,PPRC1|annotated|1
chr11,3361889,3362546,84_sALS.SJ.out,1,-,ZNF195|annotated|1
chr11,128992046,128998319,84_sALS.SJ.out,7,-,ARHGAP32|novel_acceptor|7
chr12,6653396,6663065,84_sALS.SJ.out,1,-,ING4|annotated|1
chr12,15557523,15565593,84_sALS.SJ.out,2,+,PTPRO|annotated|1
chr12,27656730,27658816,84_sALS.SJ.out,2,+,PPFIBP1|annotated|1
chr12,39326324,39330746,84_sALS.SJ.out,7,-,KIF21A|annotated|1
chr12,40763198,40908357,84_sALS.SJ.out,0,+,CNTN1|annotated|1
chr12,43944342,44211290,84_sALS.SJ.out,0,+,TMEM117|annotated|1
chr13,112498936,112499045,84_sALS.SJ.out,1,-,TUBGCP3|annotated|1
chr14,75053659,75056447,84_sALS.SJ.out,1,-,ACYP1|novel_donor|1
chr15,72290255,72315845,84_sALS.SJ.out,0,-,CELF6|annotated|1
chr16,11937668,11941983,84_sALS.SJ.out,0,-,NPIPB2|annotated|1
chr16,14937505,14941812,84_sALS.SJ.out,0,+,NPIPA1|annotated|1
chr16,22519269,22523820,84_sALS.SJ.out,0,+,NPIPB5|annotated|1
chr16,69982545,69982658,84_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr16,71808150,71808763,84_sALS.SJ.out,1,-,AP1G1|annotated|1
chr17,28915448,28917285,84_sALS.SJ.out,1,-,PHF12|novel_acceptor|3
chr17,35844818,35844840,84_sALS.SJ.out,1,+,TAF15|none|2
chr17,77214019,77216549,84_sALS.SJ.out,1,+,SEC14L1|annotated|1
chr17,77216218,77216271,84_sALS.SJ.out,0,+,SEC14L1|none|1
chr17,78696009,78698269,84_sALS.SJ.out,0,-,CYTH1|annotated|1
chr18,5406968,5419711,84_sALS.SJ.out,1,-,EPB41L3|annotated|1
chr18,57620648,57621708,84_sALS.SJ.out,1,-,NARS1|annotated|1
chr19,34391559,34391912,84_sALS.SJ.out,1,+,GPI|none|1
chr19,34391694,34391993,84_sALS.SJ.out,1,+,GPI|none|1
chr19,34391694,34392043,84_sALS.SJ.out,0,+,GPI|none|2
chr19,37533403,37533486,84_sALS.SJ.out,1,+,ZNF793|annotated|1
chr19,37773751,37779213,84_sALS.SJ.out,2,-,ZNF573|novel_donor|4
chr19,45251639,45263113,84_sALS.SJ.out,1,+,MARK4|novel_exon_skip|1
chr19,52801702,52808007,84_sALS.SJ.out,1,-,ZNF28|annotated|1
chr2,30148541,30155850,84_sALS.SJ.out,2,+,YPEL5|annotated|1
chr2,121410969,121418622,84_sALS.SJ.out,1,-,CLASP1|annotated|1
chr2,159395834,159397068,84_sALS.SJ.out,1,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,84_sALS.SJ.out,3,-,BAZ2B|annotated|1
chr2,159397100,159397345,84_sALS.SJ.out,6,-,BAZ2B|annotated|1
chr2,208253959,208254031,84_sALS.SJ.out,0,-,IDH1|annotated|1
chr20,24964022,24969526,84_sALS.SJ.out,1,-,APMAP|novel_exon_skip|1
chr20,36212376,36221864,84_sALS.SJ.out,1,+,EPB41L1|novel_exon_skip|4
chr3,10329125,10331983,84_sALS.SJ.out,8,-,ATP2B2|annotated|1
chr3,62275966,62276972,84_sALS.SJ.out,1,+,PTPRG|annotated|1
chr3,97798203,97800703,84_sALS.SJ.out,0,+,ARL6|annotated|1
chr3,150411308,150423049,84_sALS.SJ.out,1,+,TSC22D2|annotated|1
chr3,167725473,167734459,84_sALS.SJ.out,0,-,PDCD10|annotated|1
chr3,184180251,184180849,84_sALS.SJ.out,1,+,AP2M1|annotated|1
chr4,16191523,16196658,84_sALS.SJ.out,1,-,TAPT1|annotated|1
chr4,27007700,27007983,84_sALS.SJ.out,1,+,STIM2|annotated|1
chr4,94573393,94575943,84_sALS.SJ.out,1,+,PDLIM5|annotated|1
chr4,119494523,119512351,84_sALS.SJ.out,2,+,SEPTIN7P14|novel_exon_skip|1
chr4,157220725,157221667,84_sALS.SJ.out,3,+,GRIA2|annotated|3
chr4,185639035,185646668,84_sALS.SJ.out,2,-,SORBS2|annotated|1
chr5,34949677,34950170,84_sALS.SJ.out,8,+,DNAJC21|annotated|1
chr5,154793723,154794100,84_sALS.SJ.out,1,+,LARP1|annotated|1
chr5,181056015,181056538,84_sALS.SJ.out,2,+,BTNL9|annotated|2
chr6,36515492,36521734,84_sALS.SJ.out,2,-,STK38|novel_exon_skip|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,SOGA3|annotated|1
chr6,127473391,127475302,84_sALS.SJ.out,4,-,RP3-403A15.5|annotated|1
chr6,159679298,159682474,84_sALS.SJ.out,1,-,SOD2|annotated|1
chr7,26346466,26357007,84_sALS.SJ.out,1,+,SNX10|annotated|1
chr7,122031559,122034095,84_sALS.SJ.out,1,+,PTPRZ1|annotated|1
chr8,25408940,25411194,84_sALS.SJ.out,2,+,DOCK5|novel_exon_skip|1
chr8,49912231,50394212,84_sALS.SJ.out,1,+,SNTG1|annotated|1
chr8,79611214,79616822,84_sALS.SJ.out,12,+,STMN2|novel_acceptor|9
chr9,35684550,35685064,84_sALS.SJ.out,1,-,TPM2|annotated|2
chr9,85806133,85807107,84_sALS.SJ.out,1,+,RP11-213G2.3|novel_acceptor|1
chr9,105512936,105546358,84_sALS.SJ.out,1,+,FSD1L|novel_exon_skip|1
chrX,76175613,76177616,84_sALS.SJ.out,3,+,PBDC1|annotated|1
chrX,101658569,101659076,84_sALS.SJ.out,2,-,ARMCX2|annotated|1
chr1,28048426,28056632,85_sALS.SJ.out,1,-,EYA3|novel_donor|1
chr1,28579587,28579683,85_sALS.SJ.out,1,-,SNHG12|novel_donor|1
chr1,55151975,55153870,85_sALS.SJ.out,3,-,USP24|annotated|1
chr1,81936837,81942034,85_sALS.SJ.out,3,+,ADGRL2|annotated|1
chr1,92736627,92773906,85_sALS.SJ.out,1,-,EVI5|annotated|1
chr1,201804497,201807953,85_sALS.SJ.out,1,+,NAV1|annotated|2
chr1,204988806,204991292,85_sALS.SJ.out,3,+,NFASC|annotated|1
chr10,1056564,1072116,85_sALS.SJ.out,2,+,WDR37|annotated|1
chr10,60134358,60138964,85_sALS.SJ.out,2,-,ANK3|novel_exon_skip|1
chr10,77019099,77027823,85_sALS.SJ.out,1,-,KCNMA1|annotated|1
chr10,84499959,84513449,85_sALS.SJ.out,1,+,CCSER2|annotated|1
chr11,20051333,20054080,85_sALS.SJ.out,1,+,NAV2|annotated|1
chr11,22726433,22737705,85_sALS.SJ.out,1,+,GAS2|annotated|1
chr11,113235164,113246368,85_sALS.SJ.out,4,+,NCAM1|annotated|1
chr11,113246370,113255877,85_sALS.SJ.out,3,+,NCAM1|annotated|1
